id,user_id,event_id,puntuacion,texto,created_at
17209,1233,2026043012491559,5,Una delicia cultural. Artistas de primer nivel y un público entregado. Organización de diez.,2026-06-04 21:10:00
17210,272,2026043012491559,4,"Muy buen evento y bien organizado. Se disfrutó muchísimo, aunque el acceso al recinto se saturó un poco al principio.",2026-05-18 18:03:00
17211,332,2026043012491559,3,"Estuvo correcto, pero para el precio que tenía esperaba algo más de producción o interacción.",2026-05-08 21:27:00
17212,836,2026043012491559,5,"Maravilloso de principio a fin. Muy dinámico, emotivo y excelentemente gestionado. Un 10 absoluto.",2026-05-07 20:43:00
17213,95,2026043012491559,1,"Pésima experiencia. Mala acústica, desorganización total y un trato del personal que dejó muchísimo que desear. Dinero tirado.",2026-05-10 22:38:00
17214,1161,2026043012491559,5,Superó todas mis expectativas. Una calidad artística tremenda y el espacio elegido fue todo un acierto.,2026-04-06 23:41:00
17215,1198,2026043012491559,5,Superó todas mis expectativas. Una calidad artística tremenda y el espacio elegido fue todo un acierto.,2026-05-25 22:52:00
17216,1502,2026043012491559,5,"Un evento espectacular. La organización fue impecable, el sonido perfecto y el ambiente inmejorable.",2026-05-06 19:45:00
17217,555,2026043012491559,4,"Gran espectáculo. Los contenidos/artistas estuvieron a la altura, una tarde estupenda llena de cultura.",2026-06-16 21:50:00
17218,1318,2026043012491559,4,Puesta en escena muy cuidada y sonido correcto. En general una experiencia muy positiva.,2026-04-08 21:45:00
17219,1736,2026043012491559,4,"Muy buen evento y bien organizado. Se disfrutó muchísimo, aunque el acceso al recinto se saturó un poco al principio.",2026-04-14 21:39:00
17220,1055,2026043012491559,4,Puesta en escena muy cuidada y sonido correcto. En general una experiencia muy positiva.,2026-06-11 19:46:00
17221,1851,2026043012491559,5,"Maravilloso de principio a fin. Muy dinámico, emotivo y excelentemente gestionado. Un 10 absoluto.",2026-06-24 19:34:00
17222,1795,2026043012491559,3,Aceptable. Un contenido cultural interesante pero la organización de los asientos y horarios falló un poco.,2026-06-05 18:55:00
17223,1928,2026043012491559,5,Una delicia cultural. Artistas de primer nivel y un público entregado. Organización de diez.,2026-04-16 22:37:00
17224,1572,2026043012491559,4,Buena organización y un gran nivel. Volvería a asistir a eventos similares en este espacio.,2026-04-10 19:29:00
17225,1490,2026043012491559,1,Una estafa de evento. No se correspondía para nada con lo anunciado en el programa. Todo muy descuidado.,2026-04-09 20:23:00
17226,649,2026043012491559,3,"Estuvo correcto, pero para el precio que tenía esperaba algo más de producción o interacción.",2026-04-18 21:52:00
17227,1721,2026043012491559,4,Buena organización y un gran nivel. Volvería a asistir a eventos similares en este espacio.,2026-06-19 23:57:00
17228,1396,2026043012491559,5,"Un evento espectacular. La organización fue impecable, el sonido perfecto y el ambiente inmejorable.",2026-05-25 23:40:00
17229,1043,2026043012491559,2,"Decepcionante. Mala organización, retraso considerable en el inicio y el espacio se quedó muy pequeño.",2026-05-20 19:15:00
17230,344,2026043012491559,3,"Estuvo correcto, pero para el precio que tenía esperaba algo más de producción o interacción.",2026-04-16 19:12:00
17231,127,2026043012491559,1,"Vergonzoso. Retrasos injustificados, visibilidad nula y fallos técnicos constantes. No lo recomiendo en absoluto.",2026-06-28 21:41:00
17232,1523,2026043012491559,5,"Maravilloso de principio a fin. Muy dinámico, emotivo y excelentemente gestionado. Un 10 absoluto.",2026-06-18 21:07:00
17233,283,2026043012491559,5,"Un evento espectacular. La organización fue impecable, el sonido perfecto y el ambiente inmejorable.",2026-05-18 23:34:00
17234,1133,2026043012491559,4,Muy interesante y ameno. Una excelente propuesta para el fin de semana. Recomendable.,2026-05-21 23:13:00
17235,296,2026043012491559,1,La peor organización que he visto en un festival/evento. Una falta de respeto total a los asistentes.,2026-06-10 21:44:00
17236,1809,2026043012491559,5,Una delicia cultural. Artistas de primer nivel y un público entregado. Organización de diez.,2026-06-13 19:48:00
17237,1338,2026043012491559,4,"Muy buen evento y bien organizado. Se disfrutó muchísimo, aunque el acceso al recinto se saturó un poco al principio.",2026-06-12 21:33:00
17238,907,2026043012491559,5,Superó todas mis expectativas. Una calidad artística tremenda y el espacio elegido fue todo un acierto.,2026-06-23 18:46:00
17239,1845,2026043012491559,5,"Maravilloso de principio a fin. Muy dinámico, emotivo y excelentemente gestionado. Un 10 absoluto.",2026-05-14 21:29:00
17240,1716,2026043012491559,4,Puesta en escena muy cuidada y sonido correcto. En general una experiencia muy positiva.,2026-05-21 18:20:00
17241,1252,2026043012491559,4,Puesta en escena muy cuidada y sonido correcto. En general una experiencia muy positiva.,2026-05-11 19:35:00
17242,1857,2026043012491559,4,"Muy buen evento y bien organizado. Se disfrutó muchísimo, aunque el acceso al recinto se saturó un poco al principio.",2026-04-17 19:00:00
17243,1617,2026043012491559,1,"Pésima experiencia. Mala acústica, desorganización total y un trato del personal que dejó muchísimo que desear. Dinero tirado.",2026-04-05 21:03:00
17244,1180,2026043012491559,5,Una delicia cultural. Artistas de primer nivel y un público entregado. Organización de diez.,2026-05-15 21:21:00
17245,1461,2026043012561455,3,"Bien para pasar el rato, pero le faltó un punto de ritmo y dinamismo para llegar a emocionar.",2026-05-17 22:24:00
17246,98,2026043012561455,5,"Maravilloso de principio a fin. Muy dinámico, emotivo y excelentemente gestionado. Un 10 absoluto.",2026-04-06 20:55:00
17247,1744,2026043012561455,1,"Un desastre absoluto. Cancelaciones de última hora sin avisar adecuadamente, colas horribles y nula atención.",2026-06-04 19:25:00
17248,1844,2026043012561455,5,Superó todas mis expectativas. Una calidad artística tremenda y el espacio elegido fue todo un acierto.,2026-05-21 18:22:00
17249,567,2026043012561455,5,Increíble puesta en escena. Sin duda uno de los mejores eventos culturales del año en la región. Repetiré seguro.,2026-04-22 21:28:00
17250,308,2026043012561455,1,Una estafa de evento. No se correspondía para nada con lo anunciado en el programa. Todo muy descuidado.,2026-04-10 19:27:00
17251,937,2026043012561455,5,Una delicia cultural. Artistas de primer nivel y un público entregado. Organización de diez.,2026-06-22 18:48:00
17252,1972,2026043012561455,4,"Gran espectáculo. Los contenidos/artistas estuvieron a la altura, una tarde estupenda llena de cultura.",2026-06-13 21:19:00
17253,904,2026043012561455,5,"Maravilloso de principio a fin. Muy dinámico, emotivo y excelentemente gestionado. Un 10 absoluto.",2026-06-04 18:57:00
17254,1632,2026043012561455,5,Superó todas mis expectativas. Una calidad artística tremenda y el espacio elegido fue todo un acierto.,2026-05-17 18:53:00
17255,1879,2026043012561455,4,Buena organización y un gran nivel. Volvería a asistir a eventos similares en este espacio.,2026-04-14 19:46:00
17256,401,2026043012561455,5,Superó todas mis expectativas. Una calidad artística tremenda y el espacio elegido fue todo un acierto.,2026-04-05 21:29:00
17257,122,2026043012561455,1,"Vergonzoso. Retrasos injustificados, visibilidad nula y fallos técnicos constantes. No lo recomiendo en absoluto.",2026-06-02 23:44:00
17258,767,2026043012561455,4,"Muy buen evento y bien organizado. Se disfrutó muchísimo, aunque el acceso al recinto se saturó un poco al principio.",2026-04-12 19:41:00
17259,310,2026043012561455,5,Una delicia cultural. Artistas de primer nivel y un público entregado. Organización de diez.,2026-05-01 23:04:00
17260,1584,2026043012561455,5,Increíble puesta en escena. Sin duda uno de los mejores eventos culturales del año en la región. Repetiré seguro.,2026-06-15 19:41:00
17261,818,2026043012561455,4,"Muy buen evento y bien organizado. Se disfrutó muchísimo, aunque el acceso al recinto se saturó un poco al principio.",2026-05-07 21:01:00
17262,50,2026043012561455,1,"Un desastre absoluto. Cancelaciones de última hora sin avisar adecuadamente, colas horribles y nula atención.",2026-06-26 18:18:00
17263,1285,2026043012561455,5,"Maravilloso de principio a fin. Muy dinámico, emotivo y excelentemente gestionado. Un 10 absoluto.",2026-04-16 20:24:00
17264,207,2026043012561455,4,Muy interesante y ameno. Una excelente propuesta para el fin de semana. Recomendable.,2026-04-08 22:51:00
17265,1842,2026043012561455,2,No nos gustó mucho. La propuesta prometía bastante pero se sintió floja y sin apenas preparación.,2026-06-17 20:52:00
17266,1663,2026043012561455,4,"Muy buen evento y bien organizado. Se disfrutó muchísimo, aunque el acceso al recinto se saturó un poco al principio.",2026-06-23 20:37:00
17267,34,2026043012561455,5,"Maravilloso de principio a fin. Muy dinámico, emotivo y excelentemente gestionado. Un 10 absoluto.",2026-04-24 23:00:00
17268,555,2026043012561455,5,Una delicia cultural. Artistas de primer nivel y un público entregado. Organización de diez.,2026-04-16 23:12:00
17269,119,2026043012561455,4,Buena organización y un gran nivel. Volvería a asistir a eventos similares en este espacio.,2026-04-16 21:34:00
17270,1559,2026043012561455,5,"Un evento espectacular. La organización fue impecable, el sonido perfecto y el ambiente inmejorable.",2026-06-18 20:37:00
17271,867,2026043012561455,4,"Gran espectáculo. Los contenidos/artistas estuvieron a la altura, una tarde estupenda llena de cultura.",2026-04-20 21:33:00
17272,1538,2026043012561455,5,Increíble puesta en escena. Sin duda uno de los mejores eventos culturales del año en la región. Repetiré seguro.,2026-06-05 20:14:00
17273,521,2026043012561455,5,"Un evento espectacular. La organización fue impecable, el sonido perfecto y el ambiente inmejorable.",2026-06-24 19:39:00
17274,143,2026043012561455,2,Mala gestión del recinto y colas interminables para todo. El contenido tampoco salvó la jornada.,2026-05-16 22:25:00
17275,1326,2026043012561455,3,Aceptable. Un contenido cultural interesante pero la organización de los asientos y horarios falló un poco.,2026-04-02 20:48:00
17276,589,2026043012561455,5,"Un evento espectacular. La organización fue impecable, el sonido perfecto y el ambiente inmejorable.",2026-06-10 19:01:00
17277,1779,2026043012561455,4,Puesta en escena muy cuidada y sonido correcto. En general una experiencia muy positiva.,2026-04-23 20:54:00
17278,951,2026043012561455,4,Puesta en escena muy cuidada y sonido correcto. En general una experiencia muy positiva.,2026-04-01 22:21:00
17279,1919,2026043012561455,4,Puesta en escena muy cuidada y sonido correcto. En general una experiencia muy positiva.,2026-04-28 23:33:00
17280,733,2026043012561455,4,Muy interesante y ameno. Una excelente propuesta para el fin de semana. Recomendable.,2026-06-18 20:15:00
17281,1335,2026043012561455,5,Superó todas mis expectativas. Una calidad artística tremenda y el espacio elegido fue todo un acierto.,2026-05-18 23:34:00
17282,804,2026043012561455,2,"Decepcionante. Mala organización, retraso considerable en el inicio y el espacio se quedó muy pequeño.",2026-06-05 18:21:00
17283,68,2026043012583971,4,Puesta en escena muy cuidada y sonido correcto. En general una experiencia muy positiva.,2026-06-07 20:54:00
17284,1682,2026043012583971,5,Increíble puesta en escena. Sin duda uno de los mejores eventos culturales del año en la región. Repetiré seguro.,2026-06-22 19:31:00
17285,1612,2026043012583971,5,"Un evento espectacular. La organización fue impecable, el sonido perfecto y el ambiente inmejorable.",2026-06-19 19:40:00
17286,272,2026043012583971,4,Buena organización y un gran nivel. Volvería a asistir a eventos similares en este espacio.,2026-05-10 22:38:00
17287,1361,2026043012583971,2,Bastante caótico. Problemas técnicos de sonido constantes que arruinaron gran parte de la experiencia.,2026-06-25 22:31:00
17288,557,2026043012583971,5,"Un evento espectacular. La organización fue impecable, el sonido perfecto y el ambiente inmejorable.",2026-05-10 19:16:00
17289,1688,2026043012583971,5,"Maravilloso de principio a fin. Muy dinámico, emotivo y excelentemente gestionado. Un 10 absoluto.",2026-05-23 21:58:00
17290,1966,2026043012583971,3,Aceptable. Un contenido cultural interesante pero la organización de los asientos y horarios falló un poco.,2026-04-24 18:09:00
17291,982,2026043012583971,5,Increíble puesta en escena. Sin duda uno de los mejores eventos culturales del año en la región. Repetiré seguro.,2026-05-09 20:53:00
17292,1318,2026043012583971,5,"Un evento espectacular. La organización fue impecable, el sonido perfecto y el ambiente inmejorable.",2026-04-25 20:38:00
17293,114,2026043012583971,5,Superó todas mis expectativas. Una calidad artística tremenda y el espacio elegido fue todo un acierto.,2026-04-08 22:21:00
17294,830,2026043012583971,3,"Bien para pasar el rato, pero le faltó un punto de ritmo y dinamismo para llegar a emocionar.",2026-05-10 20:06:00
17295,511,2026043012583971,1,"Un desastre absoluto. Cancelaciones de última hora sin avisar adecuadamente, colas horribles y nula atención.",2026-06-11 18:08:00
17296,1868,2026043012583971,5,Una delicia cultural. Artistas de primer nivel y un público entregado. Organización de diez.,2026-04-21 21:32:00
17297,1532,2026043012583971,4,"Muy buen evento y bien organizado. Se disfrutó muchísimo, aunque el acceso al recinto se saturó un poco al principio.",2026-04-01 23:07:00
17298,280,2026043012583971,4,"Muy buen evento y bien organizado. Se disfrutó muchísimo, aunque el acceso al recinto se saturó un poco al principio.",2026-05-13 18:20:00
17299,652,2026043012583971,4,Muy interesante y ameno. Una excelente propuesta para el fin de semana. Recomendable.,2026-06-01 21:42:00
17300,1189,2026043012583971,3,Entretenido a secas. La idea es buena pero la ejecución se hizo un poco larga y monótona por momentos.,2026-04-05 22:10:00
17301,1372,2026043012583971,5,Increíble puesta en escena. Sin duda uno de los mejores eventos culturales del año en la región. Repetiré seguro.,2026-06-16 18:08:00
17302,1658,2026043012583971,4,Puesta en escena muy cuidada y sonido correcto. En general una experiencia muy positiva.,2026-04-19 18:43:00
17303,84,2026043012583971,4,"Muy buen evento y bien organizado. Se disfrutó muchísimo, aunque el acceso al recinto se saturó un poco al principio.",2026-06-26 23:24:00
17304,1946,2026043012583971,4,"Gran espectáculo. Los contenidos/artistas estuvieron a la altura, una tarde estupenda llena de cultura.",2026-04-04 21:57:00
17305,448,2026043012583971,2,Mala gestión del recinto y colas interminables para todo. El contenido tampoco salvó la jornada.,2026-04-22 23:44:00
17306,715,2026043012583971,5,"Un evento espectacular. La organización fue impecable, el sonido perfecto y el ambiente inmejorable.",2026-05-28 19:27:00
17307,43,2026043012583971,4,Buena organización y un gran nivel. Volvería a asistir a eventos similares en este espacio.,2026-05-22 20:08:00
17308,54,2026043012583971,3,"Bien para pasar el rato, pero le faltó un punto de ritmo y dinamismo para llegar a emocionar.",2026-04-15 21:12:00
17309,1301,2026043012583971,3,"Bien para pasar el rato, pero le faltó un punto de ritmo y dinamismo para llegar a emocionar.",2026-06-19 20:01:00
17310,1965,2026043012583971,3,"El evento en sí estuvo bien y los artistas cumplieron, pero la acústica o visibilidad del lugar no acompañaba del todo.",2026-06-01 20:24:00
17311,193,2026043012583971,4,Muy interesante y ameno. Una excelente propuesta para el fin de semana. Recomendable.,2026-04-27 21:52:00
17312,104,2026043012583971,3,"Estuvo correcto, pero para el precio que tenía esperaba algo más de producción o interacción.",2026-04-23 21:41:00
17313,116,2026043012583971,5,Superó todas mis expectativas. Una calidad artística tremenda y el espacio elegido fue todo un acierto.,2026-05-07 21:30:00
17314,245,2026043012583971,5,Una delicia cultural. Artistas de primer nivel y un público entregado. Organización de diez.,2026-05-09 20:43:00
17315,307,2026043012583971,4,"Muy buen evento y bien organizado. Se disfrutó muchísimo, aunque el acceso al recinto se saturó un poco al principio.",2026-04-26 22:32:00
17316,987,2026043012583971,5,"Maravilloso de principio a fin. Muy dinámico, emotivo y excelentemente gestionado. Un 10 absoluto.",2026-04-03 20:15:00
17317,106,2026043012583971,5,"Un evento espectacular. La organización fue impecable, el sonido perfecto y el ambiente inmejorable.",2026-05-26 22:58:00
17318,1598,2026043012583971,5,"Maravilloso de principio a fin. Muy dinámico, emotivo y excelentemente gestionado. Un 10 absoluto.",2026-06-27 19:27:00
17319,1945,2026043012583971,5,Increíble puesta en escena. Sin duda uno de los mejores eventos culturales del año en la región. Repetiré seguro.,2026-04-17 19:28:00
17320,787,2026043012583971,4,"Muy buen evento y bien organizado. Se disfrutó muchísimo, aunque el acceso al recinto se saturó un poco al principio.",2026-06-18 19:12:00
17321,1628,2026043012583971,5,Superó todas mis expectativas. Una calidad artística tremenda y el espacio elegido fue todo un acierto.,2026-05-24 23:22:00
17322,761,2026043013015166,5,Superó todas mis expectativas. Una calidad artística tremenda y el espacio elegido fue todo un acierto.,2026-04-06 21:50:00
17323,966,2026043013015166,1,Una estafa de evento. No se correspondía para nada con lo anunciado en el programa. Todo muy descuidado.,2026-04-12 22:01:00
17324,465,2026043013015166,4,"Muy buen evento y bien organizado. Se disfrutó muchísimo, aunque el acceso al recinto se saturó un poco al principio.",2026-04-01 20:56:00
17325,1532,2026043013015166,4,Buena organización y un gran nivel. Volvería a asistir a eventos similares en este espacio.,2026-04-23 20:43:00
17326,1716,2026043013015166,4,"Gran espectáculo. Los contenidos/artistas estuvieron a la altura, una tarde estupenda llena de cultura.",2026-05-12 19:48:00
17327,650,2026043013015166,5,Una delicia cultural. Artistas de primer nivel y un público entregado. Organización de diez.,2026-04-05 23:32:00
17328,773,2026043013015166,5,"Un evento espectacular. La organización fue impecable, el sonido perfecto y el ambiente inmejorable.",2026-04-11 23:24:00
17329,1024,2026043013015166,4,Muy interesante y ameno. Una excelente propuesta para el fin de semana. Recomendable.,2026-06-03 19:31:00
17330,1753,2026043013015166,5,"Un evento espectacular. La organización fue impecable, el sonido perfecto y el ambiente inmejorable.",2026-05-23 21:10:00
17331,1067,2026043013015166,5,"Un evento espectacular. La organización fue impecable, el sonido perfecto y el ambiente inmejorable.",2026-06-05 22:42:00
17332,1490,2026043013015166,2,Muy aburrido y denso. El formato no estaba bien adaptado al público y se hizo eterno.,2026-05-13 19:19:00
17333,1809,2026043013015166,2,No nos gustó mucho. La propuesta prometía bastante pero se sintió floja y sin apenas preparación.,2026-06-21 18:49:00
17334,150,2026043013015166,4,"Muy buen evento y bien organizado. Se disfrutó muchísimo, aunque el acceso al recinto se saturó un poco al principio.",2026-05-09 19:03:00
17335,1340,2026043013015166,4,Puesta en escena muy cuidada y sonido correcto. En general una experiencia muy positiva.,2026-06-19 20:19:00
17336,443,2026043013015166,3,"Bien para pasar el rato, pero le faltó un punto de ritmo y dinamismo para llegar a emocionar.",2026-05-14 21:22:00
17337,1538,2026043013015166,4,"Gran espectáculo. Los contenidos/artistas estuvieron a la altura, una tarde estupenda llena de cultura.",2026-06-09 22:23:00
17338,1822,2026043013015166,4,Puesta en escena muy cuidada y sonido correcto. En general una experiencia muy positiva.,2026-04-04 23:43:00
17339,546,2026043013015166,5,Una delicia cultural. Artistas de primer nivel y un público entregado. Organización de diez.,2026-04-21 18:59:00
17340,1502,2026043013015166,5,Superó todas mis expectativas. Una calidad artística tremenda y el espacio elegido fue todo un acierto.,2026-04-07 22:36:00
17341,1917,2026043013015166,5,"Maravilloso de principio a fin. Muy dinámico, emotivo y excelentemente gestionado. Un 10 absoluto.",2026-04-08 18:32:00
17342,669,2026043013015166,4,"Gran espectáculo. Los contenidos/artistas estuvieron a la altura, una tarde estupenda llena de cultura.",2026-05-12 20:12:00
17343,1695,2026043013015166,1,La peor organización que he visto en un festival/evento. Una falta de respeto total a los asistentes.,2026-04-17 23:10:00
17344,357,2026043013015166,4,"Gran espectáculo. Los contenidos/artistas estuvieron a la altura, una tarde estupenda llena de cultura.",2026-04-13 22:55:00
17345,2000,2026043013015166,5,Superó todas mis expectativas. Una calidad artística tremenda y el espacio elegido fue todo un acierto.,2026-05-03 21:26:00
17346,323,2026043013015166,2,Bastante caótico. Problemas técnicos de sonido constantes que arruinaron gran parte de la experiencia.,2026-04-26 19:05:00
17347,1593,2026043013015166,4,"Gran espectáculo. Los contenidos/artistas estuvieron a la altura, una tarde estupenda llena de cultura.",2026-05-23 22:42:00
17348,12,2026043013015166,4,Buena organización y un gran nivel. Volvería a asistir a eventos similares en este espacio.,2026-05-22 20:57:00
17349,1589,2026043013015166,4,Puesta en escena muy cuidada y sonido correcto. En general una experiencia muy positiva.,2026-04-11 23:01:00
17350,958,2026043013015166,5,Una delicia cultural. Artistas de primer nivel y un público entregado. Organización de diez.,2026-05-12 23:39:00
17351,904,2026043013015166,3,Entretenido a secas. La idea es buena pero la ejecución se hizo un poco larga y monótona por momentos.,2026-05-15 23:19:00
17352,679,2026043013015166,5,Una delicia cultural. Artistas de primer nivel y un público entregado. Organización de diez.,2026-06-12 19:59:00
17353,136,2026043013015166,4,Muy interesante y ameno. Una excelente propuesta para el fin de semana. Recomendable.,2026-04-22 23:51:00
17354,1805,2026043013015166,4,"Gran espectáculo. Los contenidos/artistas estuvieron a la altura, una tarde estupenda llena de cultura.",2026-05-21 19:12:00
17355,1279,2026043013041537,5,Increíble puesta en escena. Sin duda uno de los mejores eventos culturales del año en la región. Repetiré seguro.,2026-05-05 21:13:00
17356,997,2026043013041537,4,Buena organización y un gran nivel. Volvería a asistir a eventos similares en este espacio.,2026-05-06 18:44:00
17357,1468,2026043013041537,4,Buena organización y un gran nivel. Volvería a asistir a eventos similares en este espacio.,2026-04-13 21:41:00
17358,454,2026043013041537,5,Superó todas mis expectativas. Una calidad artística tremenda y el espacio elegido fue todo un acierto.,2026-06-05 23:39:00
17359,1608,2026043013041537,4,Puesta en escena muy cuidada y sonido correcto. En general una experiencia muy positiva.,2026-04-01 22:00:00
17360,1526,2026043013041537,1,"Pésima experiencia. Mala acústica, desorganización total y un trato del personal que dejó muchísimo que desear. Dinero tirado.",2026-06-07 18:29:00
17361,1424,2026043013041537,4,Buena organización y un gran nivel. Volvería a asistir a eventos similares en este espacio.,2026-06-20 20:24:00
17362,572,2026043013041537,5,"Maravilloso de principio a fin. Muy dinámico, emotivo y excelentemente gestionado. Un 10 absoluto.",2026-04-23 19:55:00
17363,647,2026043013041537,5,"Un evento espectacular. La organización fue impecable, el sonido perfecto y el ambiente inmejorable.",2026-05-07 23:23:00
17364,840,2026043013041537,4,"Gran espectáculo. Los contenidos/artistas estuvieron a la altura, una tarde estupenda llena de cultura.",2026-04-16 21:52:00
17365,132,2026043013041537,2,Muy aburrido y denso. El formato no estaba bien adaptado al público y se hizo eterno.,2026-06-10 23:41:00
17366,1055,2026043013041537,5,Increíble puesta en escena. Sin duda uno de los mejores eventos culturales del año en la región. Repetiré seguro.,2026-05-23 20:31:00
17367,920,2026043013041537,5,"Un evento espectacular. La organización fue impecable, el sonido perfecto y el ambiente inmejorable.",2026-06-12 20:19:00
17368,1211,2026043013041537,5,Superó todas mis expectativas. Una calidad artística tremenda y el espacio elegido fue todo un acierto.,2026-06-02 23:38:00
17369,1293,2026043013041537,5,Increíble puesta en escena. Sin duda uno de los mejores eventos culturales del año en la región. Repetiré seguro.,2026-05-05 22:45:00
17370,198,2026043013041537,4,Puesta en escena muy cuidada y sonido correcto. En general una experiencia muy positiva.,2026-06-04 18:01:00
17371,1654,2026043013041537,5,Increíble puesta en escena. Sin duda uno de los mejores eventos culturales del año en la región. Repetiré seguro.,2026-05-06 22:21:00
17372,360,2026043013041537,4,Muy interesante y ameno. Una excelente propuesta para el fin de semana. Recomendable.,2026-05-04 21:52:00
17373,291,2026043013041537,3,"Estuvo correcto, pero para el precio que tenía esperaba algo más de producción o interacción.",2026-05-23 22:22:00
17374,928,2026043013041537,2,"Decepcionante. Mala organización, retraso considerable en el inicio y el espacio se quedó muy pequeño.",2026-04-03 19:47:00
17375,1691,2026043013041537,3,Aceptable. Un contenido cultural interesante pero la organización de los asientos y horarios falló un poco.,2026-06-03 21:50:00
17376,943,2026043013041537,5,"Un evento espectacular. La organización fue impecable, el sonido perfecto y el ambiente inmejorable.",2026-06-01 20:29:00
17377,58,2026043013041537,4,Buena organización y un gran nivel. Volvería a asistir a eventos similares en este espacio.,2026-04-11 21:42:00
17378,779,2026043013041537,4,"Muy buen evento y bien organizado. Se disfrutó muchísimo, aunque el acceso al recinto se saturó un poco al principio.",2026-04-10 20:23:00
17379,858,2026043013041537,5,"Un evento espectacular. La organización fue impecable, el sonido perfecto y el ambiente inmejorable.",2026-06-28 19:12:00
17380,1914,2026043013041537,3,"Estuvo correcto, pero para el precio que tenía esperaba algo más de producción o interacción.",2026-04-10 22:06:00
17381,353,2026043013041537,5,Una delicia cultural. Artistas de primer nivel y un público entregado. Organización de diez.,2026-04-06 23:44:00
17382,1090,2026043013060239,5,Superó todas mis expectativas. Una calidad artística tremenda y el espacio elegido fue todo un acierto.,2026-05-13 19:25:00
17383,1194,2026043013060239,4,Puesta en escena muy cuidada y sonido correcto. En general una experiencia muy positiva.,2026-06-13 20:07:00
17384,1369,2026043013060239,5,Superó todas mis expectativas. Una calidad artística tremenda y el espacio elegido fue todo un acierto.,2026-05-26 21:41:00
17385,1806,2026043013060239,2,Mala gestión del recinto y colas interminables para todo. El contenido tampoco salvó la jornada.,2026-06-25 21:39:00
17386,758,2026043013060239,4,"Muy buen evento y bien organizado. Se disfrutó muchísimo, aunque el acceso al recinto se saturó un poco al principio.",2026-05-22 22:24:00
17387,238,2026043013060239,4,"Gran espectáculo. Los contenidos/artistas estuvieron a la altura, una tarde estupenda llena de cultura.",2026-04-04 23:29:00
17388,37,2026043013060239,5,Increíble puesta en escena. Sin duda uno de los mejores eventos culturales del año en la región. Repetiré seguro.,2026-06-15 19:24:00
17389,1344,2026043013060239,5,Una delicia cultural. Artistas de primer nivel y un público entregado. Organización de diez.,2026-04-04 19:31:00
17390,949,2026043013060239,1,La peor organización que he visto en un festival/evento. Una falta de respeto total a los asistentes.,2026-05-20 18:16:00
17391,1778,2026043013060239,3,"Bien para pasar el rato, pero le faltó un punto de ritmo y dinamismo para llegar a emocionar.",2026-06-16 22:33:00
17392,425,2026043013060239,3,Entretenido a secas. La idea es buena pero la ejecución se hizo un poco larga y monótona por momentos.,2026-04-25 18:22:00
17393,324,2026043013060239,5,"Un evento espectacular. La organización fue impecable, el sonido perfecto y el ambiente inmejorable.",2026-04-25 19:04:00
17394,291,2026043013060239,4,Muy interesante y ameno. Una excelente propuesta para el fin de semana. Recomendable.,2026-04-17 21:40:00
17395,1231,2026043013060239,5,Superó todas mis expectativas. Una calidad artística tremenda y el espacio elegido fue todo un acierto.,2026-05-07 18:26:00
17396,65,2026043013060239,5,Superó todas mis expectativas. Una calidad artística tremenda y el espacio elegido fue todo un acierto.,2026-05-20 21:03:00
17397,22,2026043013060239,4,"Muy buen evento y bien organizado. Se disfrutó muchísimo, aunque el acceso al recinto se saturó un poco al principio.",2026-04-26 22:50:00
17398,397,2026043013060239,4,Puesta en escena muy cuidada y sonido correcto. En general una experiencia muy positiva.,2026-06-05 23:44:00
17399,251,2026043013060239,4,"Muy buen evento y bien organizado. Se disfrutó muchísimo, aunque el acceso al recinto se saturó un poco al principio.",2026-05-15 21:41:00
17400,1335,2026043013060239,4,"Muy buen evento y bien organizado. Se disfrutó muchísimo, aunque el acceso al recinto se saturó un poco al principio.",2026-06-26 21:00:00
17401,1502,2026043013060239,5,Increíble puesta en escena. Sin duda uno de los mejores eventos culturales del año en la región. Repetiré seguro.,2026-05-03 19:30:00
17402,869,2026043013060239,5,"Un evento espectacular. La organización fue impecable, el sonido perfecto y el ambiente inmejorable.",2026-05-10 20:53:00
17403,1398,2026043013060239,5,Increíble puesta en escena. Sin duda uno de los mejores eventos culturales del año en la región. Repetiré seguro.,2026-04-19 23:17:00
17404,1047,2026043013060239,2,"Decepcionante. Mala organización, retraso considerable en el inicio y el espacio se quedó muy pequeño.",2026-04-25 18:37:00
17405,870,2026043013060239,2,No nos gustó mucho. La propuesta prometía bastante pero se sintió floja y sin apenas preparación.,2026-05-02 18:05:00
17406,1324,2026043013060239,5,Increíble puesta en escena. Sin duda uno de los mejores eventos culturales del año en la región. Repetiré seguro.,2026-06-17 23:21:00
17407,755,2026043013060239,5,Increíble puesta en escena. Sin duda uno de los mejores eventos culturales del año en la región. Repetiré seguro.,2026-05-17 20:55:00
17408,1518,2026043013060239,4,Puesta en escena muy cuidada y sonido correcto. En general una experiencia muy positiva.,2026-05-11 21:17:00
17409,974,2026043013060239,4,"Gran espectáculo. Los contenidos/artistas estuvieron a la altura, una tarde estupenda llena de cultura.",2026-05-23 22:40:00
17410,1947,2026043013060239,4,"Muy buen evento y bien organizado. Se disfrutó muchísimo, aunque el acceso al recinto se saturó un poco al principio.",2026-05-06 21:44:00
17411,349,2026043013060239,4,"Muy buen evento y bien organizado. Se disfrutó muchísimo, aunque el acceso al recinto se saturó un poco al principio.",2026-04-05 20:59:00
